1,"85171290",12
2,"39269099",18
3,"85183000",18
4,"70200090",18
5,"85044030",18
6,"85235100",18
7,"392390",18
8,"85442090",18
9,"85176290",18
10,"90318000",18
11,"85437039",18
12,"85076000",18
13,"85299090",18
14,"85286900",18
15,"34022090",18
16,"851711",18
17,"85182200",18
18,"39269079",18
19,"998413",18
20,"85235210",18
21,"71181000",18
22,"73239390",18
23,"71141110",18
24,"52092990",18
25,"63051060",18
26,"998599",18
