1100523,534.82
1100426,981.25
1100103,522.16
1100102,713.39
1100523,565.21
1100403,2455.35
1101329,2053.57
1101330,2276.79
1100771,6204.76
1100446,584.82
1101388,0
1100437,1159.82
1101191,796.43
1101192,488.06
1100429,1339.29
1100998,983.93
1101444,1071.43
1100631,1392
1100104,1057.14
1101358,4668.19
1100521,3391.07
1100106,3303.57
1101113,3492.86
1101114,3881.25
1101115,4658.04
1100435,6249.11
1100107,6695.54
1100108,6238.84
1101116,7413.39
1101443,983.93
1100756,6095.24
1100116,8190.53
1100117,10550.89
1100783,14943
1100512,5200
1100513,31082.59
1100796,8561.9
1100534,13262.75
1100766,2433.04
1100537,14341.52
1100584,14276.79
1100585,5259.09
1101127,34812.5
1100119,33919.64
1100873,2307.69
1100123,13830.36
1100126,12491.07
1100127,12491.07
1100128,16062.5
1100124,13383.93
1100125,13383.93
1101128,14276.79
1101129,19633.93
1101130,5173.79
1101131,5173.79
1100129,7133.93
1100997,6712.5
1100477,3825.89
1100448,0
1100467,0
1100449,770.09
1100141,3430.45
1100142,3303.57
1101024,5266.96
1100146,5686.61
1100147,4464.29
1100150,818.1
1100863,904.76
1100153,1461.4
1100154,534.82
1101023,624.11
1101440,540.41
1100155,396.63
1101206,580.36
1100156,633.93
1100996,1070.54
1100160,968.63
1100161,669.6
1100162,1249.11
1101441,932.02
1101134,3790.94
1100478,9739.45
1100504,0
1100507,0
1101146,18224.93
1100556,0
1100168,8588.39
1101110,8190.53
1101111,9009.67
1101112,6879.91
1100171,11260.46
1101106,8518.02
1101109,10156.46
1101107,8927.76
1101108,9009.67
1101140,13105.34
1100176,4825.45
1100179,14743.61
1100180,14743.61
1100183,24349.84
1100885,734.61
1100719,1109.1
1100725,1321
1100720,4500
1100822,6985
1100575,2177.68
1100557,3031.25
1100558,5200.9
1101294,4984.82
1100511,4981.66
1100574,7541.96
1100627,7368.75
1100653,23213.39
1101391,8756.25
1100547,11116.07
1100673,47000
1101390,11708
1100494,4355
1100516,4355
1100185,901
1100186,901
1100187,858
1100188,1072
1100189,1072
1100190,1322.85
1100191,1072
1100192,901
1101417,1115
1100193,1459
1100194,1459
1100195,1372
1100197,1674
1100198,1674
1100199,6009
1101360,6067
1101085,6067
1101361,6067
1100913,3348.34
1100868,2094.29
1100201,2142
1100203,2231.25
1100206,3454
1100207,8154
1100208,8154
1100209,8154
1101086,9534.82
1101087,11713.39
1101088,10402
1101091,9374.11
1101036,9101
1101037,9374.11
1101283,8668
1101259,8668
1100211,2842
1100212,2842
1100213,2842
1100214,2842
1100215,7142.85
1100216,7142.85
1100218,7142.85
1101089,11267.85
1101090,12569
1101435,9188
1101436,9188
1100223,13391.96
1100224,12877
1100225,13391.96
1100463,14302
1100495,11702
1101207,13436
1100674,14736
1101426,13436
1101427,13436
1101428,13436
1100988,23213.39
1100903,22538
1101372,17506
1101373,17506
1100226,25891.96
1100989,32072.32
1100228,25891.96
1101420,23404
1101421,23404
1101298,5150
1101312,5150
1100229,0
1101096,8607.14
1101097,8607.14
1101098,7348
1101030,7134.82
1101099,10960
1101100,10960
1101433,11741
1101434,11741
1101370,13308.04
1101371,13308.04
1100236,8919.64
1100458,7231.25
1100237,7398
1101208,7375
1101209,7375
1100238,8607
1100385,10957.14
1100386,10957
1100390,0.89
1100471,4821.43
1101262,7500
1101380,7589.29
1100391,6456.47
1100479,10714.29
1101392,24107.14
1100241,15169.64
1100243,15169.64
1100244,18749.11
1100247,18749.11
1100595,15656.25
1100505,18789.28
1100605,15656.25
1100590,17222
1101104,14875
1101101,17223.21
1101103,17223.21
1101315,18790
1100588,17223.21
1101105,14875
1101374,36022.32
1101375,36022.32
1100253,7946.42
1100257,5356.25
1100258,5356.25
1100259,7141.96
1100260,5356.25
1100261,7141.96
1100262,7141.96
1100263,7141.96
1100266,4870
1100693,7141.96
1101214,0
1100388,0
1100992,0.01
1100641,0
1100721,825
1100665,2195.19
1101429,769.3
1100480,18507.28
1100481,18507.28
1100488,18507.28
1101031,19348.12
1101033,19348.12
1100489,18506.41
1100493,18506.41
1100490,18506.41
1100384,26863.73
1101188,15602.57
1101210,15602.57
1101218,20189.84
1101220,18889.64
1101221,18889.64
1101027,27384.88
1101397,30995.26
1101366,28481.72
1101367,30995.26
1101389,33508.8
1101376,33508.8
1100267,1121.36
1100268,1332.94
1100269,1332.94
1101003,1332.94
1100270,1690.36
1100271,1808.04
1100272,1690.36
1100845,0
1100275,2362.17
1100276,2500
1100278,2879.46
1100279,2678.57
1100870,1923.08
1100280,17857.14
1101378,3843.75
1101404,0
1100792,89285.71
1100475,9360.61
1100555,12127
1101226,10483.88
1101379,17985
1100394,8057.5
1100395,34232.14
1100396,31379.46
1100517,3666.34
1100518,2951.34
1100519,4286.07
1100569,4762.9
1100520,6193.39
1100573,6908.39
1100522,15169.64
1100552,8577.05
1100484,"1,33,928.58"
1100559,32852.68
1100794,0.1
1100795,32150
1100487,4298.86
1100407,6958.93
1100408,8429.66
1100560,13512.29
1100284,909.78
1100882,2586.54
1100415,11260.4
1100416,11260.4
1100289,26607.14
1100290,12539.87
1101080,31241.07
1101081,29984.39
1100295,45067.61
1100514,57946.43
1100578,52791.26
1100420,54079.21
1100421,55391.81
1100422,55391.81
1101222,55391.84
1101034,58859.22
1100632,57464.45
1100610,58859.22
1100300,5209.77
1100301,5348.21
1100302,6666.07
1100303,6666.07
1101002,6318.55
1100994,6318.55
1101079,4922.14
1101077,4922.14
1101078,4922.14
1100464,7386.59
1101035,7386.59
1100465,7386.59
1101038,9249.3
1101040,9812.5
1101039,9812.5
1100589,6976.13
1101223,6976.13
1100594,6976.13
1100497,8618.82
1100498,8618.82
1100496,8618.82
1100468,12615
1101041,6063.84
1101042,12651.14
1100583,10673.66
1101224,10673.66
1100602,10673.66
1100304,8407.59
1100305,8659.82
1100306,9249.3
1100307,9249.3
1100643,11598.21
1100308,16383.93
1100309,13928.57
1101043,13138.12
1101044,13138.12
1101071,14781.65
1101046,31188
1100310,57992.37
1100311,57992.37
1101072,56618.14
1101073,56618.14
1101074,56618.14
1101225,57992.37
1101446,56618.14
1101076,72728.84
1100312,7816.1
1100313,7816.1
1100314,9790.68
1100315,9790.68
1100316,13983.05
1100317,14801.69
1100318,14801.69
1101083,24567.8
1101082,24567.8
1100322,11598.21
1100323,11598.21
1100324,14718
1100330,14601.79
1100337,16354
1100749,7619.05
1100872,1700
1100874,6312.5
1100875,5225
1100570,4107.14
1100075,2700
1100423,2400
1100871,912.5
1101339,6867.37
1101276,5188.49
1101277,5723
1101278,5722.68
1101279,6867.37
1101066,35865.75
1100587,12316.07
1100561,13923.21
1100411,13394
1100503,17214.61
1100436,8761.16
1101067,4816.07
1101068,5256.7
1100562,8030.35
1101069,7648.28
1101447,5887.5
1101448,6958.93
1101381,8566.07
1101054,30348.21
1100608,16296.42
1101055,20178.57
1101056,20178.57
1101395,20178.57
1100612,16296.42
1100581,12955.36
1100340,13191.07
1100343,17848.21
1100931,14743.75
1101000,14743.75
1100434,16296.58
1100586,13307.14
1100980,13307.14
1100501,28116.07
1100869,5392.86
1100650,6485.71
1100677,7133.93
1100351,10957.14
1100352,12491.07
1101006,10174.1
1101005,10174.1
1100982,8607.14
1100983,8607.14
1101057,6485.71
1101058,0.85
1101059,8607.14
1101060,8607.14
1101416,6708.04
1101415,6708.04
1100500,11740.18
1100499,11740.18
1101061,10957.14
1100571,11740.17
1101438,8607.14
1101439,8607.14
1101431,10174.1
1101432,10174.1
1101419,10957.14
1101418,10957.14
1101368,12523.22
1101369,12523.21
1101063,12491.07
1101064,11740.18
1101065,11740.18
1100364,4606.37
1100365,4846.43
1100366,5624.11
1100367,5659.19
1100368,5659.19
1101193,4846.33
1101307,4846.33
1101174,4846.33
1101194,4846.33
1101264,5659.19
1101265,5659.19
1101309,5659.19
1101302,5659.19
1100915,12380
1100369,13391.96
1100359,6878.47
1100887,7284.9
1101196,7284.9
1100930,7284.9
1100951,8910.62
1100953,8910.62
1101197,8910.62
1100810,6472.04
1100811,6472.04
1100881,6472.04
1101199,6472.04
1101187,6878.47
1101180,6472.04
1101263,6472.04
1101306,7691.33
1101300,7691.33
1101301,7691.33
1101308,7691.33
1101148,8097.76
1101201,8097.76
1101149,8097.76
1100606,8910.62
1101200,9723.47
1101173,9723.47
1101150,9723.47
1101186,10536.33
1101094,13787.76
1101095,13787.76
1100577,9374.11
1100476,8097.76
1100430,11159.82
1101266,11349.19
1100820,11349.19
1100647,12162.04
1100729,13787.76
1100956,13787.76
1100829,11349.19
1101384,11349.19
1101413,11349.19
1101414,11349.19
1101430,11349.19
1101385,12974.9
1101386,12974.9
1101387,12974.9
1100382,8470.66
1100378,5659.19
1101175,7284.9
1100607,7284.9
1100567,8910.62
1100568,10536.33
1101171,10536.33
1101132,3347.42
1101133,4384.56
1201218,140
1200116,3015.6
1200120,450
1200102,1482.46
1200105,2749.92
1200109,1245.76
1200111,3643.22
1200128,254
1200121,655
1200125,830
1200118,1423
1200782,120
1200784,120
1200783,120
1200785,120
1200791,120
1200792,93.74
1200794,120
1200841,110
1200796,120
1200788,120
1200790,120
1200787,120
1200793,120
1200789,120
1200005,120
1200008,120
1200004,120
1200006,120
1200007,120
1200009,120
1200039,251.43
1200822,220
1200823,220
1200821,220
1200820,220
1200811,220
1200817,220
1200810,223.49
1200818,220
1200804,220
1200805,220
1200812,220
1200803,220
1200813,220
1200825,220
1200814,220
1200806,220
1200807,220
1200824,220
1200815,220
1200816,220
1200809,220
1200819,220
1201229,220
1201232,53.12
1201211,175
1201227,70
1201238,82.03
1201213,1399
1201212,159
1201246,309.4
1201233,847.46
1201215,127.11
1201241,1228.81
1201242,1440.68
1200041,150
1200042,153
1200044,150
1200040,160
1201032,0
1200018,112.34
1200020,110
1200019,110
1200150,1086.05
1200152,285.59
1200135,210
1200136,44.07
1200134,260
1200153,330
1200131,100
1200951,2371.42
1200830,196.36
1200831,180
1201012,776.78
1200999,17466
1200998,17466
1200926,195
1200928,195
1200930,195
1200927,195
1200929,275
1200931,195
1200933,195
1200934,195
1200932,195
1200925,350
1200935,195
1200938,195
1200924,195
1200915,195
1200917,195
1200923,195
1200936,195
1200937,195
1200916,195
1200922,0
1200920,195
1200921,195
1200918,195
1200919,338.14
1201118,200
1200021,330
1200069,125.5
1200048,122.4
1200060,20.4
1200051,122.4
1200058,122.4
1200057,122.4
1200049,265.2
1200050,122.4
1200056,122.4
1200052,122.4
1200053,122.4
1200059,163.2
1200061,265.2
1200062,122.4
1200055,122.4
1200054,316.2
1200046,160
1200047,160
1201006,423.3
1201007,459
1200947,437.14
1200943,900
1200945,2050
1200955,1700
1200952,508.48
1200953,508.48
1200950,2788.13
1201162,26.04
1200076,110
1200966,1049
1200064,178.5
1200065,178.5
1200834,185
1200976,238.52
1200969,315
1200978,309.34
1200970,389.49
1200972,777.14
1201970,0.01
1201192,3550.43
1200066,160
1200067,160
1200068,122.4
1200946,314.67
1200977,227.13
1201202,185
1201185,210
1201181,210
1201203,500
1201175,810
1201170,301.56
1201186,550
1201176,287.21
1201177,220
1201178,273.44
1201189,400
1201184,988.28
1201165,24
1201166,24
1201164,24
1200914,145
1201163,24
1200080,85
1200088,95
1200090,78
1200091,95
1200321,27
1201168,24
1200013,130
1200089,95
1200011,130
1200014,130
1200016,130
1200012,130
1200092,78
1200087,95
1200095,95
1200017,130
1200855,160
1200086,110
1200094,95
1200085,110
1200010,130
1200084,110
1200093,95
1200861,160
1200866,160
1200856,160
1200868,160
1200857,160
1200859,160
1200891,120
1200890,120
1200889,120
1200836,185
1200839,185
1200835,160
1200779,140
1200826,185
1202517,130
1200886,465
1201169,71.4
1201104,200
1201095,200
1201096,200
1201111,200
1201108,200
1201098,200
1201099,220
1201112,200
1201100,90
1201097,245
1201208,0.01
1201206,12.06
1201207,12.14
1201156,90
1201158,90
1201154,90
1201159,90
1201161,90
1201152,95
1201146,200
1201132,90
1201078,59.32
1201080,59.32
1201079,59.32
1201124,90
1201128,90
1201352,99
1200070,71.4
1200122,785
1200160,247
1201249,296
1201247,185
1200124,584
1200161,211
1200073,104
1200074,102
1200072,110
1201066,78
1202516,204
1201067,78.34
1201053,78
1201049,78
1201048,78
1201115,74.22
1201116,74.22
1201062,78
1201039,200
1201058,78
1201059,78
1200079,295
1200075,265.2
1200097,330
1200096,330
1200022,301
1200032,163.2
1200078,270
1200031,165
1200071,110
1200036,146.67
1200037,120
1200038,110
1200035,112.2
1200033,120
1200034,110
1200023,110
1200024,110
1200028,110
1200025,102
1200026,102
1200029,110
1200027,110
1200881,120
1200882,120
1200850,128.57
1200844,110
1200880,120
1200871,160
1200030,165
1200043,153
1200846,120
1200077,160
1200842,110
1200843,110
1200896,120
1200083,110
1200858,160
1200015,130
1200000,110
1200780,110
1200879,120
1200082,188.74
1200081,188.74
1200874,120
1200873,120
1200908,150
1200909,120
1200885,121.43
1200884,124
1200853,200
1200894,150
1200898,120
1200905,120
1200869,160
1200877,120
1200876,120
1200875,120
1200883,120
1200828,190
1200829,190
1200851,200
1200852,200
1200832,260
1200840,260
1200838,185
1200776,110
1200833,240
1200808,220
1200847,273
1200912,330
1200902,120
1200901,120
1200862,160
1200863,160
1200801,150
1200827,220
1200848,350
1201264,175
1201980,0.01
1200503,104
1201982,138
1201983,185
1201984,96
1200486,0
1200658,0
1200616,0
1200617,0
1200671,0
1200618,0
1200691,0
1200622,0
1200624,0
1200625,10.23
1200257,436.68
1200203,399
1200194,130
1200193,333.33
1200266,109.52
1200177,209.53
1200175,108.66
1200168,98.76
1200166,185.8
1200165,693.6
1200163,255
1201857,1195
1201858,120
1201859,120
1201860,120
1201861,550
1201862,1185
1201863,1040
1201881,100
1201882,1454.19
1201883,177.97
1201912,423.72
1201913,754.23
1201914,572.04
1201915,120
1201916,152.5
1201917,153
1201918,153
1201919,110
1201928,153
1201929,0.84
1201930,593.22
1201931,406.78
1201932,2513.64
1201933,120
1201934,120
1201940,100
1201949,237.29
1201950,70
1201951,120
1201952,170
1201953,170
1201954,279.19
1201960,170
1201961,72
1201962,70
1201963,170
1201964,167.8
1201965,120
1201966,153
1201967,110
1201969,110
1201987,110
1201988,170
1201989,170
1201990,338.14
1201991,84.75
1201992,72
1201993,1017
1202502,40795.77
1202503,593.22
1200983,90
1201461,465
1201756,945
1201019,148.31
1200178,150
1200179,205
1201520,100
1201689,100
1201521,130
1201772,110
1201522,110
1201523,110
1201524,140
1201329,110.31
1201330,120
1201690,100
1201525,120
1201526,120
1201527,100
1201528,110
1201529,110
1201691,2022.88
1201318,203.38
1201692,1527.97
1201773,1542.37
1201530,120
1201340,110
1201531,140
1201356,243.22
1201357,181.35
1201359,955.08
1201369,372.42
1201371,372.42
1201372,372.42
1201376,2241.52
1201377,120
1201378,120
1201380,120
1201381,120
1201382,120
1201383,120
1201532,120
1201533,120
1201534,120
1201535,120
1201486,161
1201487,161
1201536,161
1201489,161
1201490,161
1201491,215
1201492,161
1201493,215
1201497,161
1201498,161
1201537,161
1201499,161
1201500,215
1201501,161
1201502,161
1201503,161
1201538,215
1201539,215
1201540,161
1201541,161
1201774,161
1201542,161
1201543,161
1201544,161
1201545,161
1201546,161
1201547,161
1201548,161
1201549,161
1201550,161
1201551,120
1201775,110
1201776,120
1201552,120
1201553,120
1201554,120
1201555,120
1201556,120
1201557,120
1201558,120
1201559,120
1201560,120
1201561,120
1201562,120
1201563,120
1201564,120
1201565,120
1201472,153
1201473,153
1201474,153
1201475,153
1201476,153
1201477,153
1201478,153
1201479,152.5
1201481,152.5
1201566,153
1201567,153
1201568,153
1201569,153
1201570,153
1201571,153
1201777,152.5
1201510,135
1201511,135
1201778,152.5
1201572,153
1201779,260
1201780,185
1201573,120
1201574,120
1201575,120
1201576,175
1201697,899.15
1201698,899.15
1201699,899.15
1201577,100
1201578,190
1201579,100
1201580,100
1201781,100
1201782,100
1201783,100
1201581,120
1201582,120
1201583,120
1201584,110
1201585,120
1201784,161
1201586,419.03
1201587,372.42
1201588,120
1201785,110
1201786,190
1201787,100
1201760,100
1201743,100
1201744,110
1201745,110
1201746,153
1201789,100
1201759,120
1201761,152.5
1201762,153
1201763,152.5
1201764,100
1201765,100
1201768,310
1201769,275
1201770,280
1201811,310
1201812,280
1201814,100
1201816,419.03
1201820,254.24
1201821,254.24
1201822,254.24
1201823,186.44
1201824,186.44
1201825,177.97
1201826,120
1201827,153
1201828,100
1201829,100
1201864,419.02
1201865,110
1201866,110
1201869,186.44
1201870,177.97
1201350,2533.9
1202506,774
1200324,342.85
1200184,1016.19
1201589,644.91
1200186,-174.29
1200279,382.86
1201590,1900
1200284,309.52
1200254,0
1200226,227.54
1200278,2199.33
1200182,2150
1200112,677.96
1200100,-80.56
1200287,836.44
1200183,23400
1200110,584.75
1200108,871.11
1200117,3042.37
1200104,2541.53
1200126,350
1200113,2605.93
1200127,487.29
1200106,422.88
1200107,351.69
1200115,1969.49
1201700,3161.01
1201286,1206.57
1201453,3382
1201627,627.01
1201791,4443.22
1201972,3173.73
1201454,778
1201442,1372.88
1201341,778
1201464,1897
1201514,948.31
1201591,1000
1201592,600
1200795,120
1200797,120
1200799,120
1200798,120
1200800,120
1200802,120
1200786,120
1200559,18.36
1200554,20
1200412,183.6
1200410,183.6
1200411,183.6
1200413,183.6
1200328,120
1200224,183.6
1200313,350
1200188,56
1200252,209.52
1200292,3005.76
1201222,221.22
1200306,300
1201231,65
1200246,0
1201230,180
1201223,320
1201219,320
1201244,318.64
1201220,80.31
1201221,75
1201217,200
1200286,295.8
1200201,178
1201593,612.71
1201742,811.86
1200191,85
1201234,243.41
1201236,50.85
1201240,148.31
1201235,120.34
1201701,365
1201225,200
1201702,380
1201216,160
1201237,135.59
1201245,786.44
1201248,191
1201228,200
1201239,162.71
1201243,2303.39
1201311,173.67
1201312,124.84
1201735,313.16
1201594,238
1201595,295
1201704,94.92
1201705,190
1201706,190
1201434,380
1201439,120
1201449,487.29
1201450,432.2
1201430,145.76
1201707,1005.08
1201736,63.56
1201737,161.02
1200218,0.01
1200366,153
1200369,153
1200363,153
1200365,153
1200367,150
1200370,153
1201283,153
1200368,153
1202510,153
1200361,160
1200210,160
1201444,190.68
1201447,250
1201361,371.18
1201342,131.36
1201385,762.2
1201386,355.93
1201389,1
1201709,813.05
1201710,126.61
1201739,674.57
1201628,59.32
1201629,72.03
1201630,55.08
1201631,76.27
1201632,46.61
1201633,63.56
1201830,138.79
1201943,83.9
1201944,83.9
1200130,1
1200985,0
1200986,0.01
1200992,0.01
1200987,0.01
1200990,0.01
1200988,423.31
1201634,0.01
1202047,1
1200560,0
1201635,0.01
1200991,9379.91
1200336,110
1200337,110
1201979,593.22
1200338,320
1200339,320
1202141,168.3
1202142,168.3
1200272,505.71
1200940,135.16
1200158,1177.97
1200157,543.22
1200148,585.59
1201973,0.85
1200281,204.76
1200302,480.75
1200145,464.41
1200265,190.48
1200149,1350
1201974,0.85
1200247,47.62
1200253,174.67
1200151,237.37
1200146,665.26
1200147,669.49
1200144,280.51
1200137,531.36
1200155,592.37
1200249,710
1200303,853.63
1200322,639
1200133,93.22
1200267,696.76
1200138,348.03
1200140,63.56
1200156,787.29
1200141,237.29
1200139,148.31
1200142,116.1
1200129,507.63
1200132,266.94
1200143,201.9
1201327,278.29
1201596,152.54
1201349,420
1201766,422.88
1201767,516.95
1201013,944.97
1201807,1254.73
1200494,275
1200497,275
1200498,275
1200499,275
1200459,240
1200543,195
1200542,240
1200541,240
1200482,240
1200483,240
1201852,550.85
1201853,550.84
1201854,550.84
1201855,550.84
1201856,550.84
1200550,48
1201359,955.08
1201636,359.32
1201637,359.32
1201638,359.32
1201712,2360.16
1201713,1788.13
1201402,2269.49
1201639,359.32
1201407,265
1201640,265
1201641,265
1201642,265
1201643,265
1201644,265
1201645,265
1201646,265
1201647,265
1201648,265
1201793,265
1201649,359.32
1201650,359.32
1201483,350
1201484,350
1201714,2134.74
1201651,265
1201652,265
1201653,265
1201597,75
1201831,265
1201832,75
1201833,70
1201834,70
1201835,70
1201836,70
1201837,70
1201838,70
1201851,490
1201839,70
1201840,70
1201841,70
1201842,75
1201843,70
1201844,75
1201845,70
1201002,-15.47
1201000,-26.59
1201004,-13.26
1201003,60.65
1201001,12448.48
1200982,83.01
1201005,195.86
1200984,-38.84
1201598,170
1201599,170
1201420,180
1201421,180
1201414,262.71
1201415,262.71
1201715,262.71
1201716,262.71
1201465,170
1201485,180.43
1201600,170
1201796,386.91
1201601,170
1201717,399
1201797,170
1201602,170
1201603,170
1201748,170
1201747,170
1201771,233.05
1201846,170
1201847,170
1201872,170
1201873,263
1201874,170
1200290,0
1202143,142.8
1200222,142.8
1200377,122.4
1200380,122.4
1200386,122.4
1200387,122.4
1200391,122.4
1200379,122.4
1200378,122.4
1200394,122.4
1200381,122.4
1200220,142.8
1200393,122.4
1200395,122.4
1200223,142.8
1200390,122.4
1200388,122.4
1200392,122.4
1200384,122.4
1200385,122.4
1200399,122.4
1200389,122.4
1200400,0.01
1200217,350.44
1201008,151.37
1200212,408
1200215,484.5
1200213,355.3
1200214,244.8
1200211,142.8
1200216,127.5
1201654,210
1201718,210
1201009,0
1200942,281.25
1200181,560
1200180,415
1200941,550.84
1200957,338.98
1201798,1093.22
1200949,677
1200948,290
1200956,284.76
1200954,474.58
1201799,3765.44
1201975,3173.73
1201411,317.79
1201412,800.84
1201466,1525.42
1201470,1902.54
1201468,2203.39
1201471,2750
1201656,1185.59
1201657,1055.08
1201658,572.03
1201741,1686.44
1201800,677.97
1200360,244.8
1202144,244.8
1200571,9.5
1200450,110
1200451,110
1200453,110
1200964,163.2
1200965,220
1200960,1716.1
1200961,1192.88
1200962,1166.95
1200958,1635.59
1200959,8864.09
1200402,178.5
1201986,1694.06
1200404,240
1200405,240
1200406,285.6
1200407,285.6
1200837,185
1200408,183.6
1200409,183.6
1200480,160
1201254,846.61
1201801,300
1201659,155.93
1200162,139.61
1200971,588.98
1200176,126.27
1200164,208.86
1200167,410
1200973,1177.97
1200975,151.69
1200968,150.85
1200974,618.64
1200979,173.72
1200980,275.42
1200981,271.19
1200967,2351.69
1201660,1262.71
1201285,4622.03
1201016,2129.69
1200993,0
1200995,0
1200994,0
1200416,122.4
1200415,0
1200414,153
1201017,2847.62
1201018,627
1200276,225
1201029,250.85
1201030,360.16
1201031,656.77
1200311,1090
1200196,796.54
1201173,2304.69
1200268,242.86
1200269,558.57
1200250,452.38
1200245,390.48
1201976,568.33
1201182,394.06
1201661,656.77
1201662,789.84
1201663,950
1201183,1249.22
1201180,683.59
1201664,653.98
1201171,892.5
1201193,507.81
1201195,350
1201172,2415
1201174,2917.5
1201200,383.06
1201201,488.14
1201665,572.04
1201197,1289.84
1201196,495
1201666,680
1201191,1090.46
1201287,1066
1201425,225
1201428,1008.47
1201806,1000
1201947,635.59
1200225,81.6
1200419,142.8
1200173,184.57
1201667,250
1201668,168.64
1201802,584.75
1201669,1338.98
1201670,432.2
1201803,253.39
1201010,55
1200535,24
1200484,711.96
1200485,711.96
1200345,161.57
1200455,183.6
1200327,0
1200355,60
1200204,110
1200536,24
1200538,27
1200539,27
1200467,85
1200448,650
1200489,176.19
1200454,65
1200209,85
1200258,85
1200544,235
1200261,85
1200476,84
1200471,78
1200460,85
1200352,85
1200468,85
1202145,1942.85
1200461,85
1200205,153
1200347,85
1200206,187.77
1200492,160
1200493,85
1200475,78
1200348,85
1200344,139.74
1200469,78
1200465,85
1200474,85
1200473,85
1200472,0
1200545,140
1200506,78
1200507,75
1200528,78
1200350,85
1200207,85
1200351,85
1200508,75
1200509,72
1200516,78
1200341,395
1200343,85
1200342,415
1200463,78
1200353,78
1200349,85
1200547,142.86
1200548,142.86
1200520,78
1200521,78
1200522,78
1200511,78
1200515,78
1200540,27
1200523,78
1200530,78
1200526,78
1200510,78
1200774,27
1200514,78
1200518,78
1200524,78
1200332,130
1200331,130
1200334,130
1200867,150
1200333,130
1200456,160
1200457,160
1200864,150
1200865,150
1200860,160
1200781,90
1200775,93.22
1200897,120
1200900,120
1200899,120
1200887,210
1201721,2269.49
1201722,2269.49
1200417,127.5
1200418,125
1201106,385
1201107,385
1201671,170
1201081,330
1201082,330
1201094,190
1200611,220
1200612,200
1200610,385
1201093,190
1201672,190
1201088,190
1201723,330
1201724,330
1201725,330
1201726,330
1201109,190
1201673,262.71
1201105,190
1201090,200
1201091,190
1201092,190
1201114,190
1201113,190
1201674,170.79
1201675,170
1201727,170
1201728,170
1201676,180
1201794,180
1201677,180
1201678,170
1201679,170
1201729,170
1201015,-0.03
1201014,99.58
1201297,491.53
1201298,186.44
1201299,271.19
1201451,31711.19
1200695,0
1200641,22.44
1200614,57.14
1200635,0
1200667,0
1201204,12.01
1201205,12.02
1201210,12.02
1200631,0
1200632,0
1200619,12.24
1200642,25.67
1200639,0
1200627,105
1200626,0
1200621,0
1201978,125
1200678,90
1202110,110
1200659,12.24
1200656,12.24
1202515,56.1
1200649,12
1200645,0
1200672,12
1200676,60
1200643,101.25
1200644,72
1200734,70
1200623,20.4
1200662,12.24
1200660,12.24
1200663,12
1200683,90
1201977,72
1200657,12.24
1200666,12
1200673,12.24
1200703,12
1200704,12
1200669,14.28
1200655,12
1200668,12
1200682,110
